run_id,method,avg_prefix_depth,std_prefix_depth,recon_mse,runtime_sec,token_ratio,eos_rate,halting_accuracy,success_rate,status,failure_reason,notes,selected_k_distribution
run_13,fixed_k_4,4.0,0.0,0.00403297133743763,9.693799074739218e-05,0.5,0.0,0.06956521739130435,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_13,fixed_k_8,8.0,0.0,0.0016437520971521735,0.00015207601245492697,1.0,0.0,0.5565217391304348,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_13,random_k,4.047826086956522,2.6965952067161822,0.010293056257069111,0.00014449795708060265,0.5059782608695652,1.0,0.24347826086956523,,ok,,,"{""1"": 0.1956521739130435, ""2"": 0.24782608695652175, ""4"": 0.27391304347826084, ""8"": 0.2826086956521739}"
run_13,oracle_k,5.478260869565218,2.866137610358632,0.0018936758860945702,8.56249826028943e-05,0.6847826086956522,0.4434782608695652,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.3739130434782609, ""4"": 0.06956521739130435, ""8"": 0.5565217391304348}"
run_13,adaptive_halting,5.608695652173913,2.9316730708469056,0.0018888665363192558,6.458407733589411e-05,0.7010869565217391,1.0,0.9217391304347826,,ok,,,"{""1"": 0.0, ""2"": 0.39565217391304347, ""4"": 0.004347826086956522, ""8"": 0.6}"
run_14,fixed_k_1,1.0,0.0,0.02899019420146942,0.00010596401989459991,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_14,fixed_k_2,2.0,0.0,0.009490516036748886,9.092595428228378e-05,0.25,0.0,0.3347826086956522,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_14,fixed_k_4,4.0,0.0,0.0043653519824147224,8.533801883459091e-05,0.5,0.0,0.0782608695652174,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_14,fixed_k_8,8.0,0.0,0.002101859077811241,8.531904313713312e-05,1.0,0.0,0.5869565217391305,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_14,random_k,3.760869565217391,2.846697419884676,0.012493886053562164,0.00013609393499791622,0.4701086956521739,1.0,0.28695652173913044,,ok,,,"{""1"": 0.3, ""2"": 0.23478260869565218, ""4"": 0.1826086956521739, ""8"": 0.2826086956521739}"
run_14,oracle_k,5.678260869565217,2.81316107542652,0.002324032597243786,8.187198545783758e-05,0.7097826086956521,0.41304347826086957,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.3347826086956522, ""4"": 0.0782608695652174, ""8"": 0.5869565217391305}"
run_14,adaptive_halting,5.791304347826087,2.8877421665404754,0.0023329160176217556,6.488896906375885e-05,0.7239130434782609,1.0,0.9173913043478261,,ok,,,"{""1"": 0.0, ""2"": 0.3652173913043478, ""4"": 0.004347826086956522, ""8"": 0.6304347826086957}"
run_15,fixed_k_1,1.0,0.0,0.0310831256210804,0.00010759301949292421,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_15,fixed_k_2,2.0,0.0,0.010484801605343819,8.932198397815228e-05,0.25,0.0,0.2956521739130435,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_15,fixed_k_4,4.0,0.0,0.0046052890829741955,8.569692727178335e-05,0.5,0.0,0.04782608695652174,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_15,fixed_k_8,8.0,0.0,0.001825476996600628,8.643500041216612e-05,1.0,0.0,0.6565217391304348,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_15,random_k,3.869565217391304,2.7043338459026316,0.011083540506660938,0.00013754901010543108,0.483695652173913,1.0,0.27391304347826084,,ok,,,"{""1"": 0.23478260869565218, ""2"": 0.24347826086956523, ""4"": 0.2565217391304348, ""8"": 0.26521739130434785}"
run_15,oracle_k,6.034782608695652,2.747110528735392,0.0019968582782894373,8.408201392740011e-05,0.7543478260869565,0.34347826086956523,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.2956521739130435, ""4"": 0.04782608695652174, ""8"": 0.6565217391304348}"
run_15,adaptive_halting,6.043478260869565,2.8126772155888466,0.0020178197883069515,6.506603676825762e-05,0.7554347826086957,1.0,0.9521739130434783,,ok,,,"{""1"": 0.0, ""2"": 0.32608695652173914, ""4"": 0.0, ""8"": 0.6739130434782609}"
run_16,fixed_k_1,1.0,0.0,0.02988644875586033,0.00010484596714377403,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_16,fixed_k_2,2.0,0.0,0.008808097802102566,8.969893679022789e-05,0.25,0.0,0.3391304347826087,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_16,fixed_k_4,4.0,0.0,0.00404167827218771,8.700392208993435e-05,0.5,0.0,0.0782608695652174,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_16,fixed_k_8,8.0,0.0,0.0017418457427993417,0.00010322697926312685,1.0,0.0,0.5826086956521739,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
